symbol,asset_id,event_time,price_usd,open_price_usd,min_price_usd_24h,max_price_usd_24h,volume_24h,market_cap_usd,change_pct_24h
ADA,cardano,2024-01-03T04:13:00Z,5618.603537,5077.813312,5083.463298,5695.041574,3333563753.382,1926620562318.951,-8.7131
BTC,bitcoin,2024-01-02T10:19:00Z,74031.670252,71841.92061,68928.587882,75951.441347,2406372929.258,810484155646.654,-16.0801
ETH,ethereum,2024-01-05T02:23:00Z,31491.671925,29351.916892,28951.538926,32153.08141,4102959841.488,920294307616.444,-24.929
BTC,bitcoin,2024-01-06T21:19:00Z,9802.648364,9353.240717,9159.051503,10012.652829,2109585427.375,1389144463106.019,-16.8697
AAVE,aave,2024-01-03T03:44:00Z,54660.116063,51517.822854,48452.887966,55628.359609,1222994306.898,1673718881233.106,0.2523
XRP,ripple,2024-01-03T12:40:00Z,53660.002453,53289.587182,49317.519912,54267.18195,3091618337.042,117448824395.295,-17.0126
DOT,polkadot,2024-01-02T19:56:00Z,30756.468862,29164.196015,29114.106695,30894.202554,1704504521.487,964926326379.959,-19.6799
AAVE,aave,2024-01-04T22:10:00Z,11424.563674,10674.015987,10780.024176,11603.864618,3947658040.877,1689982566414.879,-15.4448
BTC,bitcoin,2024-01-04T07:28:00Z,66958.392945,67435.800912,64402.77789,69300.908561,1942953140.982,977776401733.3,18.4905
ADA,cardano,2024-01-02T03:45:00Z,70711.141398,71849.202571,66754.853016,74169.041558,2423127096.339,1990052199771.353,-10.4045
ETH,ethereum,2024-01-05T05:55:00Z,18916.944381,18942.921844,18528.906749,20227.371169,2622013208.32,743288092772.896,-8.7967
DOT,polkadot,2024-01-03T11:33:00Z,7519.029488,7375.380091,7348.223533,7654.587849,712803431.66,668950821675.025,-1.0032
SOL,solana,2024-01-05T09:00:00Z,92079.958889,96740.970793,88364.937811,94988.484686,4414802625.904,1500409907906.294,-24.5472
LINK,chainlink,2024-01-01T23:38:00Z,35748.738580499994,23774.09807,21910.131726,23832.492387,4088444885.658,1139991923522.254,17.9598
ETH,ethereum,2024-01-04T19:42:00Z,12271.897037,12301.367011,11333.748735,13009.866488,2161946880.041,1689244476860.85,19.0618
LINK,chainlink,2024-01-07T18:54:00Z,46891.22737,49472.531957,45969.439164,48753.774905,845781125.876,517977522999.135,8.7505
DOT,polkadot,2024-01-07T01:45:00Z,14735.139808,15460.274616,14719.605914,16312.996804,1866228159.96,1129575491046.813,-4.7233
XRP,ripple,2024-01-03T15:37:00Z,81881.988292,84542.33255,77280.05998,86603.017514,2482973874.068,658363368159.437,0.9716
ETH,ethereum,2024-01-07T02:38:00Z,24672.177734,24235.535151,24583.821211,27102.009969,1562981577.008,1236011897531.119,21.8398
LTC,litecoin,2024-01-05T19:16:00Z,8845.22429,8704.096311,8243.502151,9134.207313,4460901743.718,1729166697024.485,15.8015
AAVE,aave,2024-01-07T15:20:00Z,11711.995438,11779.336781,11565.004731,12103.941311,4931617462.497,1296686534261.297,-1.8715
SOL,solana,2024-01-07T00:17:00Z,91188.50134,88765.130236,85292.811276,94206.086096,4714202492.637,809838257482.56,-12.7098
BTC,bitcoin,2024-01-07T08:30:00Z,12495.404339,11125.124679,10970.216492,12588.562068,3269361138.762,1513573774933.975,-4.5831
ADA,cardano,2024-01-02T01:40:00Z,55746.101556,58603.430854,54739.863764,62286.890237,1996676793.937,479730049638.793,-3.2783
LTC,litecoin,2024-01-05T19:29:00Z,58694.090538,59662.408078,57729.043841,62866.304934,547358783.988,471108995414.285,2.5957
XRP,ripple,2024-01-04T18:14:00Z,42560.135495,44313.300294,41637.04154,46345.6451,3677565899.947,1396891618189.192,-11.1712
ETH,ethereum,2024-01-03T13:20:00Z,8099.558886,8244.862837,8083.95282,8266.187752,4330882090.622,944815447600.839,24.8958
BTC,bitcoin,2024-01-01T07:27:00Z,33656.338699,34527.426364,31279.35236,36299.242405,3961505106.075,1756038218458.859,23.0864
XRP,ripple,2024-01-02T01:13:00Z,45222.865552,47319.052732,43943.816537,49313.036112,971307541.182,614295243964.932,-17.1742
SOL,solana,2024-01-03T15:57:00Z,60770.314591,60186.422644,60435.557209,64218.842938,2872196761.485,1516098964024.126,12.4062
AAVE,aave,2024-01-07T20:11:00Z,76644.961335,69938.129355,72739.882097,78403.788828,859112115.402,250062322421.22,-17.4482
DOGE,dogecoin,2024-01-02T08:56:00Z,23676.600505,23472.332769,23228.214085,25435.408428,3608057379.187,193890334947.92,19.7848
SOL,solana,2024-01-01T13:34:00Z,68861.060615,66463.675494,71970.487549,67837.418472,341405087.883,597142694290.085,-2.3307
XRP,ripple,2024-01-06T10:46:00Z,20732.687589,20692.42889,20136.767102,21705.054239,4041551195.059,1940042536009.521,-13.8801
ADA,cardano,2024-01-04T12:38:00Z,1994.649102,1995.340083,1863.273492,2029.841703,4718284473.962,1924023835650.256,20.8341
ADA,cardano,,5730.896431,5927.58441,5598.83285,5868.247101,2019644327.873,1252328991426.799,5.6235
BTC,bitcoin,2024-01-03T08:29:00Z,45357.295673,47189.732891,43404.384586,48574.284669,233219060.091,1274467292307.017,14.9314
DOT,polkadot,2024-01-01T15:49:00Z,62640.710961,62032.372972,60305.57387,63317.111865,3716108992.971,1716162605016.344,-4.2893
DOGE,dogecoin,2024-01-02T01:42:00Z,47820.730823,49043.855782,45909.652245,50219.608984,655319921.851,1445201171826.118,-8.9867
AAVE,aave,2024-01-02T03:38:00Z,33198.568157,31376.985607,30350.363771,33219.000608,4170271202.178,787347939306.128,-21.0182
ETH,ethereum,2024-01-02T03:06:00Z,82433.312037,84920.445353,80566.553905,87724.34114,1387547021.166,1667378069121.531,-12.9606
ETH,ethereum,2024-01-04T12:57:00Z,14750.495059,16199.95314,14537.694991,16235.982367,3825503084.289,255332689304.554,4.002
BTC,bitcoin,2024-01-03T02:15:00Z,25128.693612,24067.036204,23142.648362,26698.793927,2570844160.391,1890520211104.357,24.7998
AAVE,aave,2024-01-01T17:46:00Z,65951.521643,65752.903694,62060.044496,67779.769916,-80120.62633293874,1674164061610.678,-5.071
LTC,litecoin,2024-01-02T03:20:00Z,69893.957034,67810.966377,66002.965651,70299.779971,2150129589.013,1866409076299.185,-20.9723
LINK,chainlink,2024-01-05T14:19:00Z,21246.941562,20433.910123,20594.563655,22359.528446,1038747816.617,76220411140.686,13.8786
LTC,litecoin,2024-01-02T10:48:00Z,16469.667785,17940.565726,16421.816077,18612.784935,2594382058.512,782989870600.131,4.1582
BTC,bitcoin,2024-01-05T23:16:00Z,21404.239579,22153.401744,21361.670829,23857.139166,1987273392.57,1793901569808.074,-18.3149
LINK,chainlink,2024-01-06T07:51:00Z,88972.945784,96404.068378,87976.387731,100338.622725,2497370146.544,1512113314023.349,2.2
DOT,polkadot,2024-01-02T04:55:00Z,56181.535958,55527.619194,54351.802493,56663.336318,4727179966.587,1627273193196.453,-16.927
BTC,bitcoin,2024-01-03T17:46:00Z,71130.853003,68021.064626,67202.067778,72704.873763,1058070946.402,1693815375798.853,13.3597
DOT,polkadot,2024-01-01T20:52:00Z,41133.168602,42566.334066,39697.733327,42348.106249,2357443222.424,-388105.44557244657,-19.8305
ETH,ethereum,2024-01-05T05:29:00Z,90430.780528,96245.383005,86722.784681,97078.515783,2659116241.441,909048886529.413,1.2133
LTC,litecoin,2024-01-06T05:21:00Z,77797.085829,83415.817981,76259.208569,80730.489163,3468296497.874,1692119059367.488,-11.2163
LTC,litecoin,2024-01-04T18:27:00Z,531.955789,535.867687,526.359148,580.014449,4635970660.675,987570461635.542,13.218
DOT,polkadot,2024-01-03T23:24:00Z,69495.21021,68554.881085,68160.181825,75436.437596,3572602953.493,612031280030.01,17.7821
DOGE,dogecoin,2024-01-03T05:35:00Z,27812.607106,28351.556971,26274.459123,28080.672851,1771269635.629,657331760054.825,14.8168
LINK,chainlink,2024-01-02T14:50:00Z,38186.587974,40361.362147,36972.239334,41202.525179,2815926610.313,94104513352.241,9.4593
XRP,ripple,2024-01-06T23:23:00Z,72196.922296,77020.840404,70935.780532,79323.219033,4078438511.213,1507885333397.735,22.02
DOGE,dogecoin,2024-01-07T07:11:00Z,1291.692094,1342.489464,1236.150107,1383.65421,4793459658.238,1712155308109.535,4.8579
LTC,litecoin,2024-01-01T05:52:00Z,bad-price,80792.802689,76536.949788,84473.24392,2289549375.913,93867165429.621,2.4403
SOL,solana,2024-01-02T09:46:00Z,66423.462438,66840.752859,65002.846834,74878.813464,111277337.771,607405873134.216,20.9853
BTC,bitcoin,2024-01-06T18:23:00Z,24933.317672,25387.117273,24237.619035,27414.859881,2207255002.134,274199682428.736,-7.3804
SOL,solana,2024-01-03T05:19:00Z,41987.360469,42337.127615,40345.324795,42611.65109,4946474729.262,1688100272530.833,12.1561
DOT,polkadot,2024-01-07T13:18:00Z,3636.666818,3755.94942,3496.280899,3788.627544,3413193260.808,643334506082.054,3.0719
DOT,polkadot,2024-01-02T01:35:00Z,81956.704032,78854.769487,75910.383224,85119.408522,351133650.342,735441544197.255,20.9366
DOGE,dogecoin,2024-01-01T14:45:00Z,5175.052883,4886.880397,5414.421776,4776.339027,22311455.338,32029737117.421,21.4433
DOGE,dogecoin,2024-01-06T00:08:00Z,38797.529576,36493.663425,36496.399772,40131.500768,2177377430.764,906397740330.031,-11.3223
AAVE,aave,2024-01-02T07:19:00Z,70924.07924,72428.900658,70116.004717,73715.413279,3864132640.583,157752780464.432,10.8867
SOL,solana,2024-01-07T13:55:00Z,86826.788514,86100.9551,84025.274446,88031.176106,4998500845.046,1662973540433.424,-13.7968
ADA,cardano,2024-01-04T23:52:00Z,55639.73023,50846.529033,48822.692565,56061.908634,3625727415.079,1593186704264.962,3.2612
BTC,bitcoin,2024-01-05T05:13:00Z,61484.334153,62643.864241,58896.157068,63278.133476,2755217884.698,1072440938676.202,-5.12
LTC,litecoin,2024-01-01T14:41:00Z,73005.326277,72450.342564,80615.054444,69586.399874,4578295044.793,1371782832161.344,-19.8561
LTC,litecoin,2024-01-06T15:00:00Z,83723.938963,82523.311725,80685.104774,88201.588771,1423872983.792,1461284129108.259,11.1845
DOGE,dogecoin,2024-01-05T19:31:00Z,74197.680689,73157.633777,67472.787813,78318.620941,441403044.372,1882627143559.203,16.3619
DOT,polkadot,2024-01-06T14:53:00Z,40717.021543,39374.389768,37932.110529,41610.341894,653585116.845,1311980752549.469,13.1407
DOT,polkadot,2024-01-04T00:09:00Z,12469.751948,13052.669897,11551.012908,13004.163028,1645389096.646,684324090258.346,12.3576
DOT,polkadot,2024-01-06T07:13:00Z,63846.92848,58052.269389,54759.679901,63959.763928,4394636959.609,267583283849.373,-20.2651
ETH,ethereum,2024-01-04T16:53:00Z,15090.400597,15221.468674,14586.070054,16631.949483,4094562604.318,1743108756876.038,10.7966
SOL,solana,2024-01-04T01:50:00Z,47575.300646,47531.059184,45921.190991,51467.002001,1789051287.553,1278863854604.599,5.6153
BTC,bitcoin,2024-01-07T00:02:00Z,83996.146816,80664.456959,74131.744591,84296.282064,4701328844.889,148031144566.838,16.8152
LTC,litecoin,2024-01-05T21:46:00Z,18953.672328,19056.564656,18686.643143,19284.307434,1737200455.556,1793009204513.556,17.0849
BTC,bitcoin,2024-01-03T16:49:00Z,33157.53236,34099.468605,32981.658119,36011.316302,3347306989.696,748984820933.398,-23.0378
XRP,ripple,2024-01-01T22:09:00Z,30475.153508,29567.6238,27473.069037,31405.96378,350384438.572,1302249219442.395,-23.3845
AAVE,aave,2024-01-01T23:05:00Z,27584.883378,17944.504127,16895.866957,18389.922252,2775326035.189,917192188568.144,8.8168
ETH,ethereum,2024-01-06T00:10:00Z,38600.231981,38654.135418,38073.540346,40610.551457,571355644.135,1583045790667.582,-20.3981
BTC,bitcoin,2024-01-07T16:22:00Z,57862.225543,57956.207545,56956.857657,60653.607614,3001674145.676,1508722502510.804,2.4121
BTC,bitcoin,2024-01-01T21:48:00Z,49923.032833,49907.678715,46777.82273,51795.528775,2904976024.482,-250315.61828778003,2.4501
ADA,cardano,2024-01-02T14:31:00Z,76995.016957,77020.792946,70675.616005,79307.919467,2786959962.967,104938715249.817,1.6136
ETH,ethereum,2024-01-06T15:13:00Z,33411.827517,35101.144083,31567.203611,35370.48156,2410400388.957,568448767908.449,-8.4874
LINK,chainlink,2024-01-03T22:53:00Z,55084.208162,58513.254391,52817.710682,57362.6538,407616068.154,1213470476753.885,-5.2528
DOT,polkadot,2024-01-06T09:14:00Z,67793.755672,66134.932213,62465.468336,69504.115728,3538024330.12,362275530454.699,-12.8372
ETH,ethereum,2024-01-03T18:13:00Z,78111.097747,74013.635833,70653.100175,78592.882619,1500859175.464,673211191407.277,-0.0919
AAVE,aave,2024-01-01T19:44:00Z,85729.210097,88051.296721,84092.514811,92051.790259,2151944580.379,-931762.2534110809,12.8689
BTC,bitcoin,2024-01-06T20:44:00Z,24138.049803,24098.758317,23552.516837,24758.527597,4109011233.368,37839736539.084,12.4177
AAVE,aave,2024-01-07T11:19:00Z,84151.516729,83758.866032,82064.525299,87466.10031,925432250.364,1144736367365.585,-8.5383
DOT,polkadot,2024-01-06T16:39:00Z,9881.007253,9610.485802,9676.145826,10691.029201,694774788.329,1947003788485.157,-0.4336
DOT,polkadot,2024-01-06T12:04:00Z,6998.280659,6975.086614,6237.481294,7226.414087,1859280173.259,487356345139.875,-8.5221
ETH,ethereum,2024-01-02T10:20:00Z,30418.538146,30452.083273,29956.061179,31523.763908,87040383.161,925118626259.828,-24.5764
DOT,polkadot,2024-01-05T18:20:00Z,64250.818391,59851.810651,59601.235085,66848.84016,4705693649.272,1271323729166.718,8.9989
DOGE,dogecoin,2024-01-04T03:27:00Z,14170.429193,15506.558066,13740.97415,15002.176967,1537007777.897,1703433863491.444,7.0058
AAVE,aave,2024-01-01T05:04:00Z,,18449.040368,16442.759508,18218.15252,2625325040.672,1005771464376.646,18.3647
XRP,ripple,2024-01-02T09:17:00Z,66444.073302,62828.248657,63706.531026,67520.482054,392204245.221,415024667671.378,7.9505
ADA,cardano,2024-01-03T12:58:00Z,53447.737048,53080.199508,50092.360369,53728.187386,3110378432.351,967223049147.509,2.9477
ADA,cardano,2024-01-03T04:36:00Z,48595.590372,47255.520061,46011.858417,49046.747708,452760773.026,604453649790.077,3.4451
DOGE,dogecoin,2024-01-02T04:23:00Z,24631.060548,23709.843916,24051.653664,26286.770891,2257709177.035,448217743428.63,4.2221
LTC,litecoin,2024-01-06T20:19:00Z,76736.461756,77187.233596,73493.4527,77993.804642,1575663998.512,1272962228023.733,15.4637
XRP,ripple,2024-01-05T05:50:00Z,56787.092874,59152.918998,55200.600281,59499.086171,4437594318.797,1497759698427.782,-12.048
XRP,ripple,2024-01-02T10:03:00Z,5576.648338,5951.79557,5563.065598,5833.632475,1716438534.996,468491304888.078,-18.4901
ADA,cardano,2024-01-03T02:18:00Z,78563.98927,78561.7538,76150.857545,83280.896996,361379463.846,432582093184.769,8.8351
ADA,cardano,2024-01-06T09:13:00Z,53809.146463,54129.277077,52112.245492,58916.949402,1558539608.735,504021881950.486,-13.4562
DOT,polkadot,2024-01-01T04:04:00Z,29632.764414,27227.796356,27856.276842,29965.465643,1109820994.953,887276577699.485,18.5712
ADA,cardano,2024-01-04T07:55:00Z,75853.075682,72245.741723,70978.68657,79292.846014,232038496.704,1312426822109.396,-14.4948
ETH,ethereum,2024-01-07T18:34:00Z,67750.145312,67442.181515,66166.245313,73447.717284,1974688658.049,1667520396939.768,-6.5231
SOL,solana,2024-01-06T18:10:00Z,29240.644273,30836.267736,29177.596799,31469.409089,721918410.374,689442596034.046,3.4268
XRP,ripple,2024-01-07T12:07:00Z,57392.762946,56083.989295,56150.026692,59217.157488,2136082422.768,1792837299419.479,-0.8026
SOL,solana,2024-01-04T18:57:00Z,22508.315852,20790.194678,21160.587873,22778.327236,2980656722.832,685044691677.228,-9.4361
DOT,polkadot,2024-01-07T07:09:00Z,23382.972008,23228.433276,22843.661769,24391.637581,898868140.875,493985173220.967,-5.4789
BTC,bitcoin,2024-01-07T10:30:00Z,18134.920728,17621.770442,16888.422441,18696.259013,4266767224.703,125467526875.156,9.7311
ETH,ethereum,2024-01-05T01:29:00Z,54784.938702,51683.63718,52194.747813,55865.21601,228793235.534,645143832401.373,8.9537
LTC,litecoin,2024-01-01T06:14:00Z,"12,34",38132.436878,35684.003154,38036.149169,1167601142.806,1766721050430.057,-8.4895
AAVE,aave,2024-01-06T13:45:00Z,25543.706307,24278.586984,23851.297054,26204.053549,219925186.491,1116896021049.748,6.618
ETH,ethereum,2024-01-02T07:17:00Z,83704.365309,79901.699591,81843.360797,85533.259467,913672698.037,1997747743634.795,-20.5362
SOL,solana,2024-01-01T20:36:00Z,41394.80669,39695.028669,39674.963797,44231.974648,1996327149.53,-735328.3271630943,3.1588
XRP,ripple,2024-01-07T17:04:00Z,18510.250235,18142.078319,17698.279078,18670.391536,3594654283.731,769247364794.963,14.1348
ETH,ethereum,2024-01-06T21:24:00Z,9391.689375,8881.737185,9150.554459,9904.183701,930063319.999,394912704137.646,22.2811
SOL,solana,2024-01-05T12:08:00Z,78606.759408,79171.081634,78135.416658,82264.190318,3429660530.164,330065541244.595,-21.494
SOL,solana,2024-01-07T18:03:00Z,38814.792362,39124.554394,36913.068763,41618.835207,1234644819.437,609925878575.356,-23.4938
BTC,bitcoin,2024-01-04T00:41:00Z,34606.345309,35344.399067,34501.912337,38873.370416,2330944757.428,1845729602210.642,-22.1806
DOT,polkadot,2024-01-02T05:27:00Z,31327.436466,31600.662848,31124.887874,34011.687442,1144640835.237,1884134282668.111,15.4962
LINK,chainlink,2024-01-02T04:14:00Z,66934.814648,62206.437136,59375.797189,67136.650899,69043434.951,1044204019684.951,4.1967
BTC,bitcoin,2024-01-03T00:31:00Z,13946.382701,13544.606706,13327.081989,14457.703352,2253901783.028,1294220842105.18,-17.9088
DOGE,dogecoin,2024-01-03T07:30:00Z,58465.254022,60333.505454,57482.226757,60754.922655,1570602393.273,820031608813.529,23.5699
DOT,polkadot,2024-01-01T18:39:00Z,46624.484303,47148.491809,44252.165172,47553.568605,-99701.9632381955,796137306472.315,-3.3473
BTC,bitcoin,2024-01-01T13:54:00Z,25036.177744,25354.777893,25640.157224,24475.361403,612686656.247,1927076147197.229,-10.3374
ADA,cardano,2024-01-05T06:34:00Z,532.611059,528.839207,531.316359,593.930459,1542242010.273,1652038258560.171,-4.1554
LINK,chainlink,2024-01-01T08:08:00Z,18353.399361,18032.979945,17662.209931,19045.65966,2127628262.759,635845933442.145,-23.4582
DOT,polkadot,2024-01-01T15:05:00Z,72509.60149,70354.574635,68995.403354,73088.237293,2398060248.386,317440198111.754,2.5796
ADA,cardano,2024-01-03T07:00:00Z,67121.101003,66288.151475,63840.762186,67943.621714,959754334.47,1865216645884.651,9.46
BTC,bitcoin,2024-01-04T05:01:00Z,57541.360834,51807.960709,52816.589407,58280.046653,2031677385.343,1697775138228.129,11.3087
LINK,chainlink,2024-01-05T17:29:00Z,62987.89958,65868.417626,60325.393943,65446.197353,448968566.724,956485783026.909,-7.85
DOGE,dogecoin,2024-01-01T13:16:00Z,28840.214374,28118.918697,30015.797238,28251.49412,696693724.927,1115289222328.332,2.6513
BTC,bitcoin,bad-date,35728.113806,37227.331595,34199.02729,38212.226275,2754236847.817,1302910847503.506,-16.7542
ETH,ethereum,2024-01-01T03:19:00Z,25389.881512,25177.673743,24017.363791,25668.382735,60086767.246,1920564826843.372,-14.5046
LINK,chainlink,2024-01-02T00:46:00Z,13117.99981,13539.753569,13031.637731,14124.259669,1727579450.506,766543643495.737,-12.415
AAVE,aave,2024-01-02T03:07:00Z,7668.421893,7843.418928,7447.993746,8007.444516,3621275799.615,233413793631.716,-11.6004
ETH,ethereum,2024-01-07T09:13:00Z,22644.387295,22302.493913,21296.153292,23576.897977,4948592172.616,846961085113.103,21.0264
BTC,bitcoin,2024-01-03T16:24:00Z,32776.490501,31683.630797,30296.893792,33805.372661,3296760467.502,300245881967.288,-20.1416
SOL,solana,2024-01-03T08:34:00Z,51268.993674,53610.153925,49902.059059,53551.74335,2594733430.398,188309190367.552,1.4616
LTC,litecoin,2024-01-01T06:26:00Z,,12455.15632,12592.692296,13993.001787,2755566057.965,391019174769.05,15.6923
DOT,polkadot,2024-01-04T02:11:00Z,52588.365724,51129.338951,52072.947665,55751.853109,4657865376.322,1788878523445.099,18.463
LTC,litecoin,2024-01-07T20:02:00Z,67766.52752,65755.86374,62751.684899,72609.807035,3322681107.549,1610122766492.569,3.148
LINK,chainlink,2024-01-03T04:47:00Z,10147.075871,10546.101917,10027.736557,10903.899958,4487318551.954,1734060709411.711,22.2786
LINK,chainlink,2024-01-01T20:06:00Z,6934.616044,6760.420148,6413.765325,7324.468774,4510484496.657,-416058.6542612922,2.4972
LINK,chainlink,2024-01-06T02:12:00Z,61419.504537,62521.554296,58363.493124,63272.293874,815553931.537,181072363329.886,-20.0332
DOGE,dogecoin,2024-01-07T20:51:00Z,32333.512855,33384.359145,30489.252447,33576.059112,3130361990.127,153038752364.9,-6.1782
